# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Jun  3 13:15:25 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=LIBBY_ROBERTS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...57L/abstract target=ref>Libby-Roberts et al. 2020</a>,85.31390000000,0.00170000000,-0.00170000000,0,,,,,8.98000000,2.84000000,-2.84000000,0,0.80114332,0.25336827,-0.25336827,0,4.43000000,0.54000000,-0.54000000,0,0.01393834,0.00169903,-0.00169903,0,Mass,0.010000,0.020000,-0.010000,0,,,,,,,,,1,<a refstr=LIBBY_ROBERTS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...57L/abstract target=ref>Libby-Roberts et al. 2020</a>,,5670.00,60.00,-60.00,0,0.881000,0.011000,-0.011000,0,0.985000,0.012000,-0.012000,0,0.0500,0.0400,-0.0400,0,[M/H],4.700000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2021-11-10,2020-02,2021-11-10
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Candidate,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,85.31657760000,0.00022840000,-0.00022840000,0,0.3702400000,0.0019600000,-0.0019600000,0,5.02900000,5.31600000,-5.31600000,0,0.44865810,0.47426257,-0.47426257,0,,,,,,,,,,,,,,4.6000,0.3000,-0.3000,0,,,,,1,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,5674.00,60.00,-60.00,0,0.820000,0.027000,-0.026000,0,0.929000,0.016000,-0.013000,0,0.0500,0.0400,-0.0400,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2024-12-05,2018-12,2024-12-05
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,85.31657760000,0.00022840000,-0.00022840000,0,0.3864000000,,,0,6.10000000,2.47000000,-0.55000000,0,0.54420649,0.22035902,-0.04906780,0,,,,,,,,,,0.000000,,,0,7.5700,8.8600,-2.1000,0,423.00,,,0,1,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,6046.00,149.00,-197.00,0,0.972000,0.392000,-0.089000,0,1.053000,0.172000,-0.135000,0,-0.0800,0.2200,-0.3000,0,[Fe/H],4.486000,0.044000,-0.290000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2015-08-25,2015-09-24,2015-08-25
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=STEFFEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.1077S/abstract target=ref> Steffen et al. 2013 </a>,85.31286620000,0.00096000000,-0.00096000000,0,,,,,5.71000000,,,0,0.50900000,,,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=STEFFEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.1077S/abstract target=ref> Steffen et al. 2013 </a>,,5803.00,,,0,0.910000,,,0,1.000000,,,0,,,,,,4.520000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-05-16,2013-01,2014-05-16
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,85.31300000000,,,0,,,,,9.31000000,3.75000000,-0.85000000,0,0.83100000,0.33500000,-0.07600000,0,9.70000000,2.60000000,-2.10000000,0,0.03100000,0.00800000,-0.00700000,0,Mass,,,,,,,,,,,,,1,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,,,,,,0.972000,,,0,1.050000,,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-05-28,2014-05,2014-05-28
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,85.31600000000,,,0,,,,,6.40000000,1.70000000,-1.50000000,0,0.57096976,0.15166384,-0.13382104,0,3.90000000,0.80000000,-0.80000000,0,0.01227071,0.00251707,-0.00251707,0,Mass,,,,,,,,,,,,,1,<a refstr=HADDEN__AMP__LITHWICK_2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....5H/abstract target=ref>Hadden &amp; Lithwick 2017</a>,,,,,,,,,,1.100000,0.100000,-0.100000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2018-06-26,2017-07,2018-06-21
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,85.31660000000,0.00019000000,-0.00019000000,0,,,,,,,,,,,,,3.73000000,0.19000000,-0.17000000,0,0.01173589,0.00059781,-0.00053488,0,Mass,,,,,,,,,,,,,1,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,,,,,,0.845000,0.013000,-0.013000,0,0.929000,0.016000,-0.013000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2025-04-16,2025-02,2025-04-16
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MASUDA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241001625M/abstract target=ref>Masuda et al. 2024</a>,85.31390000000,0.00200000000,-0.00200000000,0,,,,,6.40000000,1.40000000,-1.40000000,0,0.57097074,0.12489985,-0.12489985,0,5.65000000,0.81000000,-0.81000000,0,0.01777689,0.00254855,-0.00254855,0,Mass,0.063000,0.020000,-0.020000,0,,,,,,,,,1,<a refstr=MASUDA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241001625M/abstract target=ref>Masuda et al. 2024</a>,,5674.00,,,0,0.870000,0.040000,-0.040000,0,0.960000,0.050000,-0.050000,0,0.0470,,,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2024-10-22,2024-10,2024-10-22
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,85.31620040000,0.00022830000,-0.00022830000,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,,,,0,1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5770.00,123.00,-123.00,0,0.850059,,,0,1.030000,,,0,,,,,,4.592010,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2018-09-25,2018-08-16,2018-09-25
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,5.44000000,29.42700000,-1.14900000,0,0.48532429,2.62530110,-0.10250691,0,,,,,,,,,,,,,,4.3310,0.2140,-0.2020,0,,,,,1,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5674.00,113.00,-113.00,0,0.834000,0.040000,-0.038000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2018-09-04,2018-10,2018-09-06
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MASUDA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241001625M/abstract target=ref>Masuda et al. 2024</a>,85.31470000000,0.00180000000,-0.00180000000,0,,,,,6.40000000,1.40000000,-1.40000000,0,0.57097074,0.12489985,-0.12489985,0,6.09000000,0.41000000,-0.41000000,0,0.01916128,0.00129000,-0.00129000,0,Mass,0.009300,0.007700,-0.007700,0,,,,,,,,,1,<a refstr=MASUDA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241001625M/abstract target=ref>Masuda et al. 2024</a>,,5674.00,,,0,0.870000,0.040000,-0.040000,0,0.960000,0.050000,-0.050000,0,0.0470,,,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2024-10-22,2024-10,2024-10-22
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,85.31657760000,0.00022840000,-0.00022840000,0,0.3864000000,,,0,6.10000000,2.47000000,-0.55000000,0,0.54420649,0.22035902,-0.04906780,0,,,,,,,,,,0.000000,,,0,7.5700,8.8600,-2.1000,0,423.00,,,0,1,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6046.00,149.00,-197.00,0,0.972000,0.392000,-0.089000,0,1.053000,0.172000,-0.135000,0,-0.0800,0.2200,-0.3000,0,[Fe/H],4.486000,0.044000,-0.290000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-11-21,2014-12-18,2014-11-21
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,85.31664436000,0.00000672000,-0.00000672000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5770.00,123.00,-123.00,0,0.850059,,,0,1.030000,,,0,,,,,,4.592010,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2016-07-26,2016-07,2016-07-28
Kepler-51 c,Kepler-51,0,1,4,Transit,2012,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,85.31657760000,0.00022840000,-0.00022840000,0,0.3864000000,,,0,6.10000000,2.47000000,-0.55000000,0,0.54420649,0.22035902,-0.04906780,0,,,,,,,,,,0.000000,,,0,7.5700,8.8600,-2.1000,0,423.00,,,0,1,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6046.00,149.00,-197.00,0,0.972000,0.392000,-0.089000,0,1.053000,0.172000,-0.135000,0,-0.0800,0.2200,-0.3000,0,[Fe/H],4.486000,0.044000,-0.290000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-11-18,2014-12-04,2014-11-18
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MASUDA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241001625M/abstract target=ref>Masuda et al. 2024</a>,130.18580000000,0.00180000000,-0.00180000000,0,,,,,9.32000000,0.18000000,-0.18000000,0,0.83147614,0.01605855,-0.01605855,0,6.60000000,1.00000000,-1.00000000,0,0.02076592,0.00314635,-0.00314635,0,Mass,0.006100,0.005600,-0.005600,0,,,,,,,,,1,<a refstr=MASUDA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv241001625M/abstract target=ref>Masuda et al. 2024</a>,,5674.00,,,0,0.870000,0.040000,-0.040000,0,0.960000,0.050000,-0.050000,0,0.0470,,,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2024-10-22,2024-10,2024-10-22
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,130.17662540500,0.00007274240,-0.00007274240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5770.00,123.00,-123.00,0,0.850059,,,0,1.030000,,,0,,,,,,4.592010,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2019-04-16,2019-03,2019-04-18
Kepler-51 d,Kepler-51,0,1,4,Transit,2014,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,130.17746603000,0.00009841000,-0.00009841000,0,0.5121000000,,,0,10.74000000,4.33000000,-0.98000000,0,0.95816027,0.38629739,-0.08742989,0,,,,,,,,,,0.000000,,,0,4.3100,5.0400,-1.2000,0,367.00,,,0,1,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6046.00,149.00,-197.00,0,0.972000,0.392000,-0.089000,0,1.053000,0.172000,-0.135000,0,-0.0800,0.2200,-0.3000,0,[Fe/H],4.486000,0.044000,-0.290000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,783.83100000,13.66900000,-13.21800000,14.8850000,0.1260000,-0.1260000,13.1970000,0.0370000,-0.0370000,14.6777000,0.0004490,-0.0004490,2014-11-18,2014-12-04,2014-11-18
